เมนู CODE,ชื่อเมนู,ชื่อกลุ่มตัวเลือก,ชื่อตัวเลือก,ส่วนผสม-1,การใช้-1,หน่วย-1
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 2 ช็อต,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,ชีส,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,กาแฟสด แฟลตไวท์ เย็น 16 ออนซ์,แยกน้ำแข็ง,แยกน้ำแข็ง,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ขนาด ปริมาณ แก้วกาแฟ,แก้วมาตรฐาน,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ขนาด ปริมาณ แก้วกาแฟ,แก้วใหญ่ 22oz เข้ม +1 ช๊อต ซีลแน่น,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,หวานมาก 125%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,หวานมาก 150%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,หวานมาก 200%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ช็อตกาแฟ,ไม่เพิ่ม,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 1 ช็อต,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 2 ช็อต,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,ชีส,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,กาแฟสด โอเลี้ยง เย็น 16 ออนซ์,แยกน้ำแข็ง,แยกน้ำแข็ง,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,หวานมาก 125%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,หวานมาก 150%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,หวานมาก 200%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ช็อตกาแฟ,ไม่เพิ่ม,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 1 ช็อต,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 2 ช็อต,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,ชีส,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,กาแฟสด ไมโลกาแฟ เย็น 16 ออนซ์,แยกน้ำแข็ง,แยกน้ำแข็ง,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,หวานมาก 125%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,หวานมาก 150%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,หวานมาก 200%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ช็อตกาแฟ,ไม่เพิ่ม,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 1 ช็อต,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ช็อตกาแฟ,เพิ่มช็อตกาแฟ 2 ช็อต,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,ชีส,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,กาแฟสด กาแฟโบราณ เย็น 16 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
